N_Rodovias, Tempo
7982,8
8075,8
8004,8
7981,8
7983,8
9818,8
8257,8
8372,8
8299,8
8387,8
8218,8
8290,8
8322,8
9933,8
8000,8
8008,8
8013,8
8014,8
8017,8
8146,8
8093,8
9802,8
7991,8
8040,8
8045,8
8018,8
8019,8
8147,8
8149,8
9779,8
7913,9
7978,9
7873,9
7909,9
7912,9
7997,9
8020,9
7918,9
9640,9
8217,9
8291,9
8175,9
8180,9
8215,9
8306,9
8329,9
8027,9
9856,9
8055,9
7913,9
8066,9
8074,9
8087,9
8225,9
8233,9
8105,9
9882,9
8209,9
8197,9
8218,9
8217,9
8223,9
8044,9
8052,9
8123,9
9863,9
8159,9
8171,9
8134,9
8157,9
8189,9
8274,9
8282,9
8188,9
9909,9
8195,10
8188,10
7956,10
8193,10
8183,10
7997,10
8030,10
8222,10
8197,10
9762,10
8084,10
8085,10
7958,10
8086,10
8101,10
8109,10
8105,10
8115,10
8119,10
9837,10
8206,10
8220,10
8077,10
8224,10
8269,10
8240,10
8249,10
8267,10
8267,10
9917,10
8091,10
8176,10
8007,10
8113,10
8113,10
8127,10
8141,10
8150,10
8163,10
9833,10
8205,10
8041,10
8166,10
8177,10
8215,10
8140,10
8186,10
8169,10
8177,10
9945,10
7930,11
8054,11
8208,11
7920,11
8024,11
8033,11
7930,11
8029,11
8230,11
8254,11
9700,11
7855,11
7987,11
8164,11
7951,11
8001,11
7964,11
7964,11
7993,11
8190,11
8205,11
9743,11
8050,11
8133,11
8261,11
8152,11
8147,11
8086,11
8129,11
8121,11
8295,11
8060,11
9886,11
8181,11
8162,11
8231,11
8195,11
8220,11
8025,11
8216,11
8195,11
8207,11
8101,11
9930,11
7995,11
7943,11
8150,11
8095,11
7993,11
8051,11
7965,11
8046,11
8052,11
8094,11
9770,11
8298,12
8251,12
8433,12
8439,12
8306,12
8285,12
8273,12
8280,12
8291,12
8424,12
9858,12
8137,12
8298,12
8332,12
8297,12
8307,12
8306,12
8475,12
8487,12
8496,12
8488,12
8386,12
9953,12
8227,12
8547,12
8504,12
8511,12
8518,12
8271,12
8335,12
8366,12
8376,12
8374,12
8340,12
9981,12
8312,12
8165,12
8130,12
8089,12
8119,12
8207,12
8219,12
8302,12
8408,12
8079,12
8232,12
9923,12
8189,12
8181,13
8154,13
8108,13
8127,13
8195,13
8021,13
8159,13
8305,13
8327,13
8159,13
8232,13
9827,13
8178,13
8213,13
8463,13
8142,13
8061,13
8197,13
8275,13
8502,13
8198,13
8556,13
8424,13
8205,13
9925,13
8158,13
8085,13
8109,13
8188,13
8194,13
8232,13
8057,13
8369,13
8237,13
8394,13
8156,13
8267,13
9916,13
8291,13
8212,13
8441,13
8086,13
8184,13
8275,13
8210,13
8295,13
8280,13
8321,13
8256,13
8332,13
9952,13
8368,13
8210,14
8113,14
8068,14
8149,14
8228,14
8050,14
8166,14
8279,14
8191,14
8185,14
8220,14
8271,14
10278,14
8324,14
8325,14
8249,14
8343,14
8369,14
8278,14
8360,14
8381,14
8228,14
8402,14
8391,14
8398,14
8447,14
9968,14
8276,14
8228,14
8366,14
8278,14
8254,14
8417,14
8438,14
8146,14
8247,14
8284,14
8277,14
8408,14
8395,14
10039,14
8397,14
8352,15
8490,15
8373,15
8605,15
8509,15
8408,15
8595,15
8609,15
8651,15
8632,15
8319,15
8275,15
8191,15
9938,15
8486,15
8319,15
8311,15
8330,15
8492,15
8305,15
8533,15
8520,15
8559,15
8560,15
8552,15
8419,15
8602,15
8275,15
10030,15
8564,15
8281,15
8293,15
8529,15
8382,15
8362,15
8420,15
8429,15
8393,15
8442,15
8443,15
8227,15
8469,15
8192,15
9943,15
8518,15
8295,15
8182,15
8404,15
8301,15
8199,15
8379,15
8335,15
8411,15
8420,15
8421,15
8353,15
8471,15
8338,15
9955,15
8481,15
8176,16
8275,16
8152,16
8238,16
8316,16
8404,16
8429,16
8422,16
8142,16
8292,16
8343,16
8298,16
8255,16
8261,16
10008,16
8265,16
8200,16
8351,16
8520,16
8576,16
8362,16
8376,16
8371,16
8415,16
8355,16
8392,16
8392,16
8648,16
8284,16
8327,16
10077,16
8654,16
8289,16
8414,16
8394,16
8412,16
8309,16
8436,16
8375,16
8482,16
8290,16
8411,16
8306,16
8512,16
8337,16
8398,16
9989,16
8269,16
8231,17
8059,17
8155,17
8278,17
8250,17
8274,17
8199,17
8278,17
8126,17
8303,17
8154,17
8108,17
8081,17
8244,17
8279,17
9940,17
8281,17
8133,17
8383,17
8380,17
8567,17
8579,17
8589,17
8527,17
8602,17
8307,17
8236,17
8492,17
8469,17
8452,17
8525,17
8254,17
10039,17
8326,17
8594,17
8617,17
8327,17
8856,17
8568,17
8225,17
8592,17
8487,17
8382,17
8284,17
8497,17
8730,17
8766,17
8338,17
8416,17
10103,17
8524,17
7928,18
8122,18
8186,18
8213,18
8470,18
8388,18
8095,18
8089,18
8176,18
8296,18
7998,18
8108,18
8315,18
8346,18
8118,18
8155,18
9848,18
8321,18
8183,18
8407,18
8178,18
8434,18
8675,18
8220,18
8452,18
8430,18
8440,18
8275,18
8459,18
8479,18
8508,18
8768,18
8554,18
8524,18
10138,18
8714,18
8300,18
8388,18
8191,18
8419,18
8445,18
8434,18
8172,18
8710,18
8481,18
8474,18
8288,18
8529,18
8776,18
8589,18
8606,18
8612,18
10160,18
8436,18
8302,19
8274,19
8598,19
8394,19
8395,19
8216,19
8362,19
8594,19
8153,19
8278,19
8455,19
8270,19
8249,19
8582,19
8748,19
8466,19
8506,19
10097,19
8806,19
8154,19
8166,19
8474,19
8546,19
8560,19
8571,19
8178,19
8392,19
8351,19
8628,19
8258,19
8656,19
8264,19
8474,19
8538,19
8319,19
8758,19
10069,19
8591,19
8329,19
8080,19
8358,19
8343,19
8481,19
8420,19
8193,19
8630,19
8381,19
8491,19
8281,19
8594,19
8690,19
8724,19
8763,19
8360,19
8696,19
10092,19
8636,19
8452,20
8268,20
8094,20
8347,20
8598,20
8330,20
8455,20
8593,20
8402,20
8221,20
8356,20
8235,20
8400,20
8873,20
8833,20
8432,20
8258,20
8588,20
9944,20
8561,20
8416,20
8228,20
8186,20
8665,20
8459,20
8550,20
8482,20
8513,20
8745,20
8337,20
8684,20
8596,20
8794,20
8579,20
8595,20
8832,20
8700,20
8494,20
10093,20
8576,20
8568,20
8747,20
8306,20
8590,20
8853,20
8651,20
8906,20
8680,20
8717,20
8497,20
8742,20
8812,20
8837,20
9016,20
9053,20
8834,20
8895,20
8669,20
10297,20
8874,20
8778,21
8254,21
8514,21
8593,21
8784,21
8608,21
8649,21
8816,21
8699,21
8734,21
8707,21
8736,21
8485,21
8968,21
8996,21
8829,21
9085,21
8631,21
10363,21
8736,21
8655,21
8403,21
8539,21
8469,21
8643,21
8779,21
8754,21
8774,21
8898,21
8809,21
8945,21
8796,21
8895,21
8685,21
8972,21
8960,21
8941,21
9104,21
8793,21
10411,21
8819,21
8797,21
8536,22
8373,22
8661,22
8577,22
8839,22
8629,22
8676,22
8596,22
8667,22
8511,22
8717,22
8715,22
8823,22
8567,22
8762,22
8515,22
8818,22
9088,22
8871,22
10256,22
8879,22
8615,22
8582,22
8578,22
8477,22
8597,22
8822,22
8634,22
8691,22
8730,22
8746,22
8524,22
8742,22
8790,22
8687,22
8796,22
8830,22
8647,22
8917,22
9072,22
8682,22
10385,22
8945,22
8968,22
8610,22
8575,22
8594,22
8699,22
8402,22
8648,22
8685,22
8642,22
8508,22
8743,22
8714,22
8849,22
8605,22
8853,22
8811,22
8571,22
8810,22
9125,22
8938,22
10400,22
8897,22
8930,22
8475,23
8437,23
8572,23
8463,23
8972,23
8986,23
8722,23
8771,23
8364,23
8558,23
8537,23
8685,23
8576,23
8553,23
8873,23
9134,23
8484,23
8840,23
8661,23
8826,23
10198,23
8555,23
8737,23
8657,23
8587,23
8404,23
8400,23
8715,23
8724,23
8681,23
8697,23
8333,23
8414,23
8542,23
8646,23
8790,23
8645,23
8874,23
8844,23
8632,23
8890,23
9052,23
8892,23
10256,23
9064,23
8828,23
8346,24
8361,24
8609,24
8549,24
8646,24
8687,24
8658,24
8724,24
8363,24
8539,24
8656,24
8682,24
8594,24
8714,24
8856,24
9111,24
8747,24
8553,24
9008,24
8913,24
8833,24
10262,24
8731,24
8881,24
8391,24
9000,24
8442,24
8430,24
9054,24
9143,24
9144,24
8925,24
8563,24
9196,24
8613,24
9243,24
9015,24
8993,24
9060,24
9052,24
8747,24
8724,24
9131,24
9400,24
9417,24
10352,24
9427,24
8837,24
8511,25
8335,25
8542,25
8353,25
8799,25
8825,25
8398,25
8588,25
8466,25
8933,25
8501,25
8667,25
8755,25
8667,25
8960,25
8967,25
8828,25
8672,25
8559,25
9038,25
9109,25
9125,25
10248,25
8737,25
8662,25
8653,25
8915,25
8814,25
8655,25
8848,25
8869,25
8747,25
8741,25
8810,25
8760,25
8796,25
8821,25
9121,25
8919,25
9072,25
9057,25
9028,25
9133,25
8945,25
9204,25
9222,25
9243,25
10494,25
9347,25
8960,25
8322,26
8777,26
8319,26
8428,26
8382,26
8560,26
8618,26
8792,26
8608,26
8601,26
8442,26
8642,26
8641,26
8671,26
8720,26
8865,26
9262,26
8626,26
8722,26
8557,26
8545,26
8590,26
8584,26
10114,26
9103,26
8620,26
8822,26
8791,26
8487,26
8594,26
8906,26
9045,26
9082,26
8824,26
8685,26
8838,26
9032,26
8889,26
9138,26
8812,26
8849,26
8965,26
9087,26
8876,26
9032,26
8833,26
9153,26
8839,26
9196,26
10428,26
9227,26
9289,26
8616,27
8763,27
8426,27
8879,27
8724,27
9133,27
8584,27
8968,27
8621,27
8724,27
9175,27
9077,27
9299,27
9023,27
9112,27
9064,27
9528,27
8661,27
9134,27
8922,27
9166,27
9126,27
8906,27
9230,27
10545,27
8943,27
9010,27
8827,27
8984,27
8514,27
8710,27
8655,27
9116,27
8951,27
9191,27
8949,27
9046,27
9265,27
9284,27
9255,27
9283,27
8999,27
9194,27
9358,27
8974,27
9446,27
8826,27
9033,27
9321,27
9246,27
9826,27
10632,27
9297,27
9460,27
8380,28
8525,28
8530,28
8408,28
8432,28
8398,28
8590,28
8895,28
8894,28
8865,28
8638,28
8643,28
8657,28
8919,28
8710,28
8510,28
8989,28
8963,28
8462,28
9100,28
8560,28
8673,28
9099,28
9015,28
8822,28
10263,28
8956,28
8837,28
8291,28
8781,28
8830,28
8487,28
8364,28
8826,28
8891,28
9186,28
8687,28
8772,28
9005,28
9028,28
8684,28
9316,28
8834,28
8578,28
8882,28
9396,28
8784,28
9468,28
8859,28
8859,28
9488,28
8970,28
9321,28
10396,28
9134,28
9344,28
8318,29
8840,29
8704,29
8366,29
8520,29
8334,29
8788,29
8974,29
8596,29
8751,29
8630,29
8478,29
8653,29
9088,29
8922,29
8634,29
8373,29
8866,29
9186,29
8504,29
9224,29
8748,29
8966,29
9270,29
9301,29
9005,29
10418,29
9035,29
9153,29
8551,29
8917,29
8661,29
8974,29
8591,29
9013,29
8750,29
8767,29
8705,29
9380,29
8967,29
9174,29
9207,29
9552,29
9088,29
9296,29
8706,29
9571,29
9704,29
9403,29
9263,29
9053,29
9285,29
9195,29
9449,29
9173,29
10526,29
9233,29
9322,29
8775,30
8811,30
8660,30
8627,30
8447,30
8507,30
8243,30
8685,30
8625,30
8716,30
9170,30
8659,30
8716,30
8693,30
8523,30
8902,30
9045,30
8662,30
9277,30
9325,30
9198,30
9091,30
9011,30
8982,30
8912,30
9060,30
8869,30
10346,30
9245,30
9071,30
9000,30
8889,30
9247,30
9277,30
8667,30
9206,30
8553,30
9269,30
9346,30
8951,30
9108,30
9419,30
9491,30
8919,30
9420,30
9651,30
9248,30
9118,30
9286,30
9221,30
9402,30
9410,30
9396,30
9407,30
9737,30
9772,30
9648,30
10802,30
9670,30
9385,30
8769,31
8501,31
8601,31
8823,31
8810,31
9063,31
8651,31
8510,31
9063,31
9091,31
8915,31
8951,31
8875,31
8902,31
8903,31
9193,31
8893,31
9058,31
8842,31
9280,31
9006,31
9330,31
8856,31
8905,31
8755,31
9128,31
9398,31
9468,31
10444,31
9536,31
9408,31
8521,32
8978,32
8139,32
8991,32
8553,32
8778,32
8872,32
8888,32
8609,32
8913,32
8748,32
8762,32
8682,32
8693,32
8826,32
8996,32
8890,32
8743,32
8830,32
8923,32
9164,32
9471,32
9208,32
8900,32
8953,32
8855,32
8871,32
9052,32
9293,32
10371,32
9342,32
9450,32
8735,32
8948,32
8261,32
8707,32
8658,32
8792,32
8793,32
8579,32
8585,32
8822,32
9203,32
9227,32
8750,32
9271,32
8942,32
8977,32
9333,32
9373,32
8841,32
9127,32
9280,32
9413,32
9332,32
9149,32
9208,32
9267,32
9514,32
9622,32
9394,32
10530,32
9392,32
9621,32
8559,33
8851,33
8435,33
9280,33
8747,33
8723,33
8751,33
8808,33
8481,33
9440,33
9073,33
9147,33
8865,33
9145,33
8923,33
9565,33
9202,33
9421,33
9021,33
8818,33
9479,33
10080,33
9482,33
9226,33
9038,33
8883,33
9593,33
9610,33
9605,33
9725,33
10677,33
9445,33
9305,33
8792,33
9359,33
8924,33
9406,33
9261,33
9237,33
9251,33
9362,33
8861,33
9721,33
9537,33
9659,33
9835,33
9722,33
9285,33
9876,33
10005,33
9929,33
9661,33
9606,33
9408,33
9991,33
9932,33
9726,33
9848,33
9256,33
10220,33
9978,33
9866,33
9679,33
11076,33
10057,33
9853,33
8728,34
9139,34
8952,34
9079,34
9094,34
8807,34
9456,34
8788,34
8704,34
9192,34
9189,34
9294,34
9467,34
9413,34
9640,34
9226,34
9177,34
9589,34
9400,34
9442,34
8826,34
9582,34
9766,34
9425,34
9454,34
9170,34
9213,34
9809,34
9521,34
9927,34
9958,34
10820,34
9720,34
9747,34
9045,35
9355,35
8549,35
9109,35
8552,35
9126,35
8794,35
8725,35
8677,35
9175,35
9267,35
8913,35
9268,35
8948,35
9004,35
9325,35
9200,35
9112,35
9501,35
9679,35
9228,35
9849,35
9713,35
8974,35
9614,35
9692,35
9616,35
9308,35
9336,35
9685,35
10043,35
9453,35
10857,35
9839,35
9861,35
8799,36
9413,36
8925,36
9204,36
8320,36
8647,36
8688,36
8883,36
8971,36
9013,36
9216,36
9367,36
8920,36
9442,36
9021,36
8980,36
9236,36
9770,36
8990,36
9679,36
9130,36
9073,36
9564,36
9373,36
8860,36
9499,36
9720,36
9149,36
8938,36
9213,36
9614,36
9285,36
9395,36
10592,36
9067,36
9789,36
8811,36
9114,36
8879,36
9120,36
8696,36
9284,36
8663,36
9361,36
8781,36
9192,36
9226,36
9149,36
8980,36
9429,36
9678,36
9665,36
9158,36
9457,36
9713,36
9557,36
9283,36
9379,36
10101,36
9835,36
9331,36
9561,36
9763,36
9478,36
9322,36
9259,36
10164,36
9339,36
9586,36
10767,36
10005,36
9921,36
8634,37
9113,37
8963,37
9164,37
8697,37
9114,37
9246,37
9388,37
8874,37
9058,37
9473,37
9434,37
9447,37
9200,37
9263,37
9213,37
9338,37
9514,37
9312,37
9769,37
9794,37
9835,37
10087,37
9867,37
9248,37
9439,37
10007,37
9630,37
9535,37
9860,37
10445,37
9825,37
10153,37
9535,37
11087,37
9839,37
10253,37
8883,38
9358,38
8992,38
9313,38
8953,38
8664,38
9019,38
9036,38
8824,38
8825,38
8968,38
8817,38
9517,38
9137,38
8922,38
9407,38
9345,38
9632,38
9648,38
9524,38
9438,38
9322,38
9545,38
9865,38
9889,38
9403,38
9155,38
9443,38
9444,38
9179,38
9577,38
9532,38
9764,38
9629,38
9406,38
10841,38
9949,38
9728,38
9216,39
9351,39
9383,39
9202,39
9406,39
9099,39
9215,39
9223,39
9206,39
9192,39
9712,39
8895,39
8663,39
9462,39
9385,39
9618,39
9654,39
9203,39
9747,39
9468,39
9692,39
9766,39
9501,39
9895,39
9728,39
9857,39
9027,39
9533,39
9786,39
9427,39
9521,39
9974,39
10346,39
9082,39
9768,39
9608,39
10921,39
10183,39
9868,39
9473,39
9318,39
8929,39
9776,39
9082,39
8928,39
9399,39
9413,39
8909,39
9456,39
9621,39
9322,39
8986,39
9470,39
9683,39
9333,39
9789,39
9390,39
9368,39
10251,39
9815,39
9991,39
9813,39
9585,39
9912,39
9770,39
9908,39
10084,39
10103,39
10129,39
10113,39
9754,39
10313,39
10519,39
10109,39
9862,39
11080,39
9949,39
10112,39
9729,40
9420,40
8509,40
9179,40
8950,40
8855,40
8820,40
8938,40
9248,40
9196,40
9544,40
8822,40
8953,40
8618,40
10091,40
9283,40
9081,40
9102,40
9387,40
9373,40
9990,40
9868,40
9383,40
9482,40
9128,40
9544,40
10368,40
9626,40
9365,40
9548,40
9560,40
9473,40
9340,40
10000,40
9645,40
9912,40
9582,40
10792,40
9977,40
9957,40
9608,41
9625,41
9045,41
9846,41
8860,41
9161,41
9090,41
9870,41
9519,41
9504,41
9693,41
9327,41
9606,41
9100,41
9887,41
9671,41
9419,41
10108,41
9670,41
9815,41
9899,41
10211,41
9825,41
9585,41
9693,41
10527,41
10249,41
10092,41
9755,41
10026,41
9930,41
9952,41
9851,41
10144,41
9545,41
10661,41
10044,41
10413,41
11330,41
10070,41
10168,41
9690,42
9112,42
8830,42
9887,42
8515,42
9192,42
9395,42
9429,42
9216,42
9154,42
9174,42
9732,42
9208,42
9018,42
9098,42
9683,42
9371,42
9082,42
9412,42
9861,42
9888,42
9605,42
10037,42
9386,42
9737,42
9949,42
10297,42
9777,42
9783,42
9760,42
10153,42
9382,42
9469,42
10077,42
9882,42
9136,42
9788,42
9940,42
9380,42
10853,42
9555,42
10018,42
9456,43
9619,43
8942,43
9616,43
8585,43
9033,43
8941,43
8834,43
9084,43
8452,43
9355,43
9118,43
9221,43
9399,43
8816,43
9434,43
9360,43
9612,43
9231,43
9334,43
9707,43
9775,43
10148,43
9678,43
9600,43
9783,43
9301,43
9769,43
10450,43
9896,43
9731,43
10168,43
9516,43
9788,43
9476,43
10470,43
9347,43
9874,43
9954,43
9735,43
10849,43
9629,43
10148,43
9631,43
9539,43
9199,43
9468,43
9290,43
9060,43
9857,43
9873,43
9992,43
8980,43
9572,43
9445,43
10018,43
9830,43
9590,43
10045,43
10219,43
10031,43
9846,43
9829,43
10080,43
10079,43
10132,43
9898,43
10127,43
10265,43
9933,43
10693,43
10483,43
10413,43
10222,43
10611,43
10301,43
10550,43
10797,43
10535,43
10361,43
10394,43
10456,43
10359,43
11438,43
11050,43
11358,43
9323,44
9461,44
8847,44
9472,44
8782,44
9097,44
9871,44
9432,44
9919,44
8869,44
9744,44
9230,44
9703,44
9454,44
9060,44
8889,44
9103,44
9952,44
9415,44
9477,44
9718,44
10145,44
9392,44
10689,44
9678,44
9433,44
9731,44
9344,44
10269,44
10112,44
9837,44
10242,44
9702,44
9833,44
9769,44
9821,44
10099,44
9912,44
10281,44
10479,44
9823,44
10956,44
10053,44
10063,44
8902,45
9223,45
9034,45
9492,45
9394,45
8978,45
9047,45
9728,45
9904,45
9458,45
9247,45
9536,45
9623,45
9903,45
9430,45
9247,45
9636,45
9893,45
9768,45
9852,45
9827,45
10314,45
9509,45
10298,45
9871,45
9889,45
10139,45
9970,45
10115,45
10159,45
9877,45
10285,45
10509,45
10121,45
10377,45
10267,45
10372,45
10122,45
10359,45
10682,45
10609,45
10449,45
11331,45
10511,45
10261,45
9823,46
9491,46
8902,46
9897,46
9057,46
9829,46
9542,46
9544,46
10311,46
9230,46
9920,46
10041,46
9925,46
9277,46
9407,46
9250,46
9826,46
10234,46
9809,46
10337,46
10154,46
10684,46
10010,46
9477,46
10168,46
10205,46
10328,46
10153,46
10121,46
10328,46
10201,46
10139,46
10170,46
10284,46
10595,46
10611,46
10089,46
10820,46
10432,46
10446,46
10417,46
11023,46
10695,46
11622,46
10892,46
10701,46
9449,47
9636,47
9657,47
10016,47
9442,47
9737,47
9765,47
9961,47
9493,47
9474,47
9633,47
9164,47
9637,47
9937,47
9408,47
9968,47
9497,47
9850,47
9553,47
9707,47
10017,47
10362,47
10766,47
9624,47
9413,47
11097,47
10404,47
9981,47
9623,47
9835,47
10368,47
11161,47
9538,47
10032,47
10540,47
10757,47
10431,47
9884,47
10315,47
10521,47
10188,47
10840,47
10305,47
10530,47
11263,47
11015,47
10772,47
9779,48
9459,48
9406,48
9995,48
9873,48
9392,48
9289,48
10187,48
9610,48
9781,48
9459,48
9308,48
9749,48
10965,48
9965,48
10376,48
9633,48
9838,48
9885,48
10365,48
10434,48
10536,48
10821,48
10191,48
9835,48
10684,48
10706,48
10701,48
10423,48
10501,48
11464,48
11060,48
10555,48
10874,48
11027,48
10180,48
10377,48
11086,48
10675,48
11036,48
10975,48
10482,48
11228,48
10836,48
10807,48
11720,48
10651,48
11296,48
9328,49
9557,49
9144,49
10138,49
8859,49
9872,49
9764,49
8969,49
9657,49
9582,49
9481,49
9997,49
9084,49
10031,49
10662,49
9286,49
9818,49
9528,49
9786,49
10029,49
9904,49
9798,49
9683,49
9741,49
10031,49
9488,49
10194,49
10135,49
10139,49
9918,49
10220,49
9974,49
10768,49
10261,49
9885,49
10249,49
10119,49
10631,49
10422,49
9999,49
10314,49
10733,49
10126,49
10382,49
10793,49
10256,49
11133,49
10585,49
10291,49
9147,50
9235,50
9228,50
8394,50
9796,50
8834,50
9742,50
9676,50
8826,50
9348,50
10096,50
9279,50
9216,50
8915,50
9937,50
10010,50
9501,50
9685,50
9690,50
9196,50
9607,50
9897,50
10138,50
10370,50
10334,50
10147,50
9765,50
10577,50
10010,50
10208,50
9849,50
10326,50
10607,50
10390,50
9775,50
10025,50
10014,50
9997,50
10400,50
10352,50
10839,50
9817,50
10295,50
9981,50
10098,50
10481,50
10589,50
11026,50
10680,50
11058,50
9157,51
9977,51
9124,51
8768,51
9645,51
9281,51
9538,51
9739,51
9452,51
10072,51
9923,51
9234,51
10187,51
9402,51
9851,51
10836,51
9735,51
9683,51
9911,51
9605,51
10444,51
9880,51
10125,51
10310,51
9989,51
10222,51
10101,51
11305,51
10040,51
9550,51
10294,51
10106,51
10497,51
10339,51
11246,51
10317,51
10545,51
10220,51
9996,51
10580,51
10783,51
10982,51
10330,51
11196,51
10670,51
11254,51
11542,51
10996,51
11567,51
10343,51
11141,51
9741,51
9453,51
9158,51
9446,51
9418,51
9621,51
9318,51
9545,51
9832,51
9615,51
9600,51
9515,51
10031,51
9969,51
9695,51
10905,51
10039,51
9836,51
10340,51
10127,51
10075,51
10679,51
10940,51
11014,51
10502,51
11149,51
10708,51
11472,51
10692,51
10174,51
11158,51
10540,51
10687,51
11237,51
11791,51
11158,51
11116,51
10870,51
11360,51
11625,51
11304,51
11639,51
11002,51
11989,51
11561,51
11448,51
11361,51
11368,51
12490,51
11951,51
11555,51
9679,51
9300,51
9448,51
9417,51
10047,51
9434,51
9297,51
9937,51
9345,51
10052,51
9453,51
10199,51
10420,51
9574,51
10439,51
10677,51
9994,51
10470,51
10058,51
10379,51
10484,51
9994,51
10368,51
10594,51
10664,51
10712,51
10325,51
11195,51
11000,51
10456,51
10699,51
10825,51
11167,51
10873,51
10936,51
10776,51
11374,51
11081,51
10915,51
11063,51
11468,51
11037,51
11214,51
11945,51
11061,51
11847,51
12597,51
11492,51
12564,51
11728,51
12071,51
9772,51
9266,51
9547,51
9440,51
9736,51
9653,51
9825,51
10122,51
9736,51
9873,51
9848,51
9873,51
10092,51
9854,51
10012,51
10514,51
10012,51
10443,51
9907,51
10137,51
11000,51
10838,51
11065,51
10552,51
11024,51
11267,51
10415,51
11629,51
11361,51
10798,51
11003,51
10981,51
11017,51
11481,51
12220,51
11023,51
10912,51
11043,51
10850,51
11473,51
11811,51
11323,51
11993,51
11360,51
11252,51
12295,51
12563,51
12350,51
12819,51
12237,51
12666,51
9374,51
9873,51
9871,51
9645,51
10373,51
10066,51
9886,51
9790,51
9795,51
10147,51
10749,51
10246,51
9926,51
9942,51
10901,51
10638,51
10489,51
9978,51
10651,51
10697,51
10353,51
10918,51
10773,51
10804,51
10526,51
11219,51
10756,51
11508,51
11073,51
11204,51
11273,51
11060,51
11429,51
11506,51
11463,51
11223,51
11834,51
11628,51
11619,51
12041,51
11973,51
11526,51
11630,51
12117,51
11834,51
11777,51
11982,51
12416,51
12883,51
12302,51
12138,51
9378,51
9948,51
9207,51
9678,51
9949,51
9556,51
9504,51
9619,51
9958,51
10169,51
10332,51
10125,51
10207,51
9628,51
10287,51
10592,51
10303,51
9994,51
10066,51
9994,51
10729,51
10314,51
10725,51
11064,51
10984,51
11184,51
10340,51
10985,51
11628,51
10885,51
11572,51
11103,51
11023,51
11089,51
10998,51
11306,51
11351,51
11221,51
11009,51
11672,51
11787,51
11207,51
11897,51
11734,51
12077,51
12067,51
12534,51
11537,51
12802,51
12257,51
12540,51
9478,51
9845,51
9770,51
9309,51
10456,51
9922,51
10076,51
9804,51
10091,51
9745,51
9682,51
9776,51
10204,51
10023,51
10209,51
10934,51
10476,51
10695,51
10556,51
10392,51
10507,51
10951,51
10839,51
10711,51
10837,51
11033,51
10557,51
11058,51
11261,51
10984,51
11736,51
10576,51
11322,51
11645,51
11747,51
11252,51
12212,51
11992,51
11575,51
11750,51
11374,51
11598,51
11778,51
12536,51
12038,51
12645,51
12277,51
12062,51
13076,51
12361,51
12864,51
9324,51
9460,51
9803,51
9560,51
10165,51
9640,51
10089,51
9599,51
10412,51
9653,51
10173,51
9853,51
9895,51
10000,51
10012,51
10202,51
10624,51
10896,51
10692,51
10601,51
10617,51
10916,51
11318,51
10657,51
10778,51
11021,51
10670,51
11004,51
11647,51
10675,51
11473,51
11287,51
10818,51
11721,51
11127,51
11133,51
11677,51
11757,51
11851,51
11777,51
11989,51
11974,51
11516,51
12083,51
11705,51
11763,51
12798,51
11775,51
13001,51
12005,51
12911,51
9243,51
9906,51
10025,51
10151,51
